342.612903	415.258065	310.612903	248.387097	143.483871	417.322581	409.612903
370.16129	447.709677	287	265.096774	159.451613	378.129032	370.419355
409.225806	473.870968	269.548387	278.83871	172.806452	345.903226	342.032258
468.677419	542.903226	215.935484	327.322581	204.096774	296.193548	282.387097
499.967742	575.064516	196.322581	342.741935	210.903226	262.419355	252.806452
533.870968	590.096774	184.064516	357.387097	216.806452	236.193548	232.774194
543.193548	593.612903	169.290323	361.645161	230.83871	218.16129	220.645161
566.516129	599.096774	131.387097	375.709677	233.806452	188.612903	175.419355
558.580645	592.354839	117.258065	367.741935	227.580645	169.193548	160.870968
542.096774	626.870968	112.677419	369.612903	225.548387	159.322581	147.387097
517.516129	606.516129	100.677419	357.290323	213.709677	140.064516	129.709677
466.193548	547.451613	81.83871	328.032258	191.225806	119.741935	111.870968
418.967742	515.741935	72.741935	302	187.516129	98.612903	103.354839
397.935484	488.290323	67.677419	271.064516	170.935484	94.612903	90.483871
365.322581	457.290323	64.935484	255	154	84.903226	86.709677
306.806452	382.16129	50.258065	222.387097	126.387097	76.741935	75.483871
56.903226	115.967742	261.483871	76.258065	32.129032	401.193548	371.645161
95.096774	128.387097	279.290323	84.935484	39.096774	377.193548	400.967742
118.387097	143.709677	260.096774	92.870968	40.645161	368.935484	290.451613
139.741935	171.387097	339.83871	109.870968	50.032258	514.258065	434.096774
152.935484	183.258065	354.483871	119.290323	55.322581	545.516129	530.580645
166.483871	201.83871	354.451613	130.741935	60.83871	553.225806	545.806452
182.387097	214.354839	363	141.967742	66.870968	563.580645	558.870968
218.225806	255.064516	353.516129	176.064516	85.967742	566.548387	558.645161
244.064516	277.967742	336.225806	194.322581	96.064516	557	543.870968
263.677419	306.225806	330.419355	209.83871	105.580645	535.903226	510.225806
293.935484	331.774194	311.193548	230.129032	114.548387	512.225806	489.290323
352.419355	382.870968	269.774194	274.129032	145.096774	464.225806	425.580645
391.354839	423.483871	251.258065	299.322581	153.935484	419.903226	391.580645
416.645161	445.645161	230.258065	327.354839	170.774194	394.516129	338.870968
444.354839	467.193548	204.129032	350.096774	185.032258	374.129032	312.677419
503.935484	524.354839	164.967742	396.451613	206.677419	305.193548	256.483871
534.483871	539.322581	155.032258	413.129032	212.064516	280.193548	240
555.580645	559.580645	137.903226	425.580645	221.935484	256.16129	221.516129
567.258065	558.16129	126.741935	433.612903	228.935484	233.548387	196.741935
556.580645	566.645161	105.516129	427.709677	227.387097	188.483871	159.451613
540.935484	553.645161	93.354839	417.354839	224.903226	173.451613	141.451613
520.322581	533.677419	85.83871	402.774194	216.483871	159.903226	131.483871
502.645161	520.354839	78.322581	383.129032	207.516129	145.903226	120.096774
426.193548	458.870968	63.548387	346.483871	185.516129	118.903226	103.870968
393.451613	431.096774	60.290323	315.096774	169.451613	109.774194	94.741935
371.677419	406.064516	53.096774	291.645161	161.483871	103.419355	85.903226
335.903226	370.645161	49.129032	263.225806	138.903226	94.419355	80.258065
77.16129	97.516129	218.16129	78.258065	34.774194	445.096774	339.516129
98.645161	110.741935	225.064516	92.741935	41.548387	472.516129	369.806452
110.645161	121.193548	220.064516	106.258065	43.516129	443.387097	350.064516
115.774194	121.16129	266.612903	115.225806	46.870968	505.516129	368.806452
139.774194	147.096774	303.322581	136.806452	56.419355	622.741935	489.193548
150.870968	147.387097	290.645161	150.774194	60.709677	641.096774	497.419355
171.548387	165.387097	308.548387	163.645161	70.83871	648.258065	515.290323
188.612903	192.774194	304.193548	176	78.032258	646.645161	515.290323
227	232.129032	288.774194	220.064516	99.290323	630.290323	493.774194
247.258065	250.677419	279.096774	240.645161	113.451613	615.548387	473.935484
265.903226	264.935484	259.096774	271	134.451613	593.225806	448.451613
292.032258	272.548387	239.419355	292.16129	151.387097	561.516129	414.677419
356.645161	306.677419	194.677419	348.83871	172.032258	482.483871	346
389.129032	367.096774	194.516129	366	176.193548	439.064516	332.258065
409.935484	360.806452	158.483871	412.483871	214.322581	409.967742	285.774194
447.612903	377.258065	141	430.935484	216.387097	377.516129	261.193548
500.290323	417.709677	120.354839	469.290323	218.290323	307.419355	218.548387
500.032258	424.096774	102.225806	502.935484	251.225806	283.16129	192.709677
520.129032	404.193548	86.193548	507.451613	260.806452	261.225806	172.516129
515.645161	327.322581	83.225806	512.516129	265.387097	237.580645	163.741935
494	296.741935	64.774194	490.774194	262.129032	200.290323	129.483871
476.612903	292.387097	54.677419	465.645161	234.483871	177.967742	123.16129
460.741935	398.225806	56.580645	443.096774	222.806452	166.483871	110.612903
419.645161	360.903226	46.419355	422.548387	244.870968	153.064516	97.83871
363.645161	312.483871	35.83871	371.967742	209.451613	124	79.129032
331.83871	285.580645	31.483871	332.387097	195.354839	120.806452	76.645161
301.967742	264.677419	27.064516	311.290323	184.322581	110.096774	69.16129
273.032258	234.064516	25.741935	280.516129	159.612903	97.709677	65.129032
92.709677	81.354839	166.83871	105.387097	61.064516	528	344.967742
